Region,Region Code,Province,Province Code,City,City Code,Barangay,Barangay Code
Region VI,060000000,Antique,060600000,Pandan,060611000,Botbot,060611005
Region VI,060000000,Antique,060600000,Pandan,060611000,Buang,060611007
Region VI,060000000,Antique,060600000,Pandan,060611000,Cabugao,060611008
Region VI,060000000,Antique,060600000,Pandan,060611000,Candari,060611009
Region VI,060000000,Antique,060600000,Pandan,060611000,Carmen,060611010
Region VI,060000000,Antique,060600000,Pandan,060611000,Centro Sur (Pob.),060611011
Region VI,060000000,Antique,060600000,Pandan,060611000,Dionela,060611012
Region VI,060000000,Antique,060600000,Pandan,060611000,Dumrog,060611013
Region VI,060000000,Antique,060600000,Pandan,060611000,Duyong,060611014
Region VI,060000000,Antique,060600000,Pandan,060611000,Fragante,060611015
Region VI,060000000,Antique,060600000,Pandan,060611000,Guia,060611016
Region VI,060000000,Antique,060600000,Pandan,060611000,Idiacacan,060611017
Region VI,060000000,Antique,060600000,Pandan,060611000,Jinalinan,060611018
Region VI,060000000,Antique,060600000,Pandan,060611000,Luhod-Bayang,060611019
Region VI,060000000,Antique,060600000,Pandan,060611000,Maadios,060611020
Region VI,060000000,Antique,060600000,Pandan,060611000,Mag-aba,060611021
Region VI,060000000,Antique,060600000,Pandan,060611000,Napuid,060611022
Region VI,060000000,Antique,060600000,Pandan,060611000,Nauring,060611023
Region VI,060000000,Antique,060600000,Pandan,060611000,Patria,060611024
Region VI,060000000,Antique,060600000,Pandan,060611000,Perfecta,060611025
Region VI,060000000,Antique,060600000,Pandan,060611000,Centro Norte (Pob.),060611026
Region VI,060000000,Antique,060600000,Pandan,060611000,San Andres,060611027
Region VI,060000000,Antique,060600000,Pandan,060611000,San Joaquin,060611028
Region VI,060000000,Antique,060600000,Pandan,060611000,Santa Ana,060611029
Region VI,060000000,Antique,060600000,Pandan,060611000,Santa Cruz,060611030
Region VI,060000000,Antique,060600000,Pandan,060611000,Santa Fe,060611031
Region VI,060000000,Antique,060600000,Pandan,060611000,Santo Rosario,060611032
Region VI,060000000,Antique,060600000,Pandan,060611000,Talisay,060611033
Region VI,060000000,Antique,060600000,Pandan,060611000,Tingib,060611034
Region VI,060000000,Antique,060600000,Pandan,060611000,Zaldivar,060611035
Region VI,060000000,Antique,060600000,Patnongon,060612000,Alvañiz,060612001
Region VI,060000000,Antique,060600000,Patnongon,060612000,Amparo,060612002
Region VI,060000000,Antique,060600000,Patnongon,060612000,Apgahan,060612003
Region VI,060000000,Antique,060600000,Patnongon,060612000,Aureliana,060612004
Region VI,060000000,Antique,060600000,Patnongon,060612000,Badiangan,060612005
Region VI,060000000,Antique,060600000,Patnongon,060612000,Bernaldo A. Julagting,060612006
Region VI,060000000,Antique,060600000,Patnongon,060612000,Carit-an,060612007
Region VI,060000000,Antique,060600000,Patnongon,060612000,Cuyapiao,060612008
Region VI,060000000,Antique,060600000,Patnongon,060612000,Villa Elio,060612009
Region VI,060000000,Antique,060600000,Patnongon,060612000,Gella,060612010
Region VI,060000000,Antique,060600000,Patnongon,060612000,Igbarawan,060612011
Region VI,060000000,Antique,060600000,Patnongon,060612000,Igbobon,060612012
Region VI,060000000,Antique,060600000,Patnongon,060612000,Igburi,060612013
Region VI,060000000,Antique,060600000,Patnongon,060612000,La Rioja,060612014
Region VI,060000000,Antique,060600000,Patnongon,060612000,Mabasa,060612015
Region VI,060000000,Antique,060600000,Patnongon,060612000,Macarina,060612016
Region VI,060000000,Antique,060600000,Patnongon,060612000,Magarang,060612017
Region VI,060000000,Antique,060600000,Patnongon,060612000,Magsaysay,060612018
Region VI,060000000,Antique,060600000,Patnongon,060612000,Padang,060612019
Region VI,060000000,Antique,060600000,Patnongon,060612000,Pandanan,060612020
Region VI,060000000,Antique,060600000,Patnongon,060612000,Patlabawon,060612021
Region VI,060000000,Antique,060600000,Patnongon,060612000,Poblacion,060612022
Region VI,060000000,Antique,060600000,Patnongon,060612000,Quezon,060612023
Region VI,060000000,Antique,060600000,Patnongon,060612000,Salaguiawan,060612024
Region VI,060000000,Antique,060600000,Patnongon,060612000,Samalague,060612025
Region VI,060000000,Antique,060600000,Patnongon,060612000,San Rafael,060612026
Region VI,060000000,Antique,060600000,Patnongon,060612000,Tobias Fornier,060612027
Region VI,060000000,Antique,060600000,Patnongon,060612000,Tamayoc,060612028
Region VI,060000000,Antique,060600000,Patnongon,060612000,Tigbalogo,060612029
Region VI,060000000,Antique,060600000,Patnongon,060612000,Villa Crespo,060612030
Region VI,060000000,Antique,060600000,Patnongon,060612000,Villa Cruz,060612031
Region VI,060000000,Antique,060600000,Patnongon,060612000,Villa Flores,060612032
Region VI,060000000,Antique,060600000,Patnongon,060612000,Villa Laua-an,060612033
Region VI,060000000,Antique,060600000,Patnongon,060612000,Villa Sal,060612034
Region VI,060000000,Antique,060600000,Patnongon,060612000,Villa Salomon,060612035
Region VI,060000000,Antique,060600000,Patnongon,060612000,Vista Alegre,060612036
Region VI,060000000,Antique,060600000,San Jose,060613000,Atabay,060613001
Region VI,060000000,Antique,060600000,San Jose,060613000,Badiang,060613002
Region VI,060000000,Antique,060600000,San Jose,060613000,Barangay 1 (Pob.),060613003
Region VI,060000000,Antique,060600000,San Jose,060613000,Barangay 2 (Pob.),060613004
Region VI,060000000,Antique,060600000,San Jose,060613000,Barangay 3 (Pob.),060613005
Region VI,060000000,Antique,060600000,San Jose,060613000,Barangay 4 (Pob.),060613006
